Demand,SolarGen,Wind
7.3259352219107985,0.0,0.032
5.071251659383299,0.0,0.052
4.304434473140399,0.0,0.078
4.304434473140399,0.0,0.1009999999999999
4.304434473140399,0.0,0.114
5.377978518368499,0.0,0.123
7.4784051028278995,0.102,0.119
11.531947390868797,0.31,0.053
18.628801603393995,0.484,0.023
24.785935943617595,0.627,0.013
23.814013986680592,0.6910000000000001,0.006
22.981212145293895,0.705,0.002
24.770042109534895,0.6659999999999999,0.001
24.126878205639095,0.584,0.001
24.386797302675095,0.452,0.001
24.334847687907192,0.272,0.002
24.999266365570094,0.075,0.008
22.604622550962297,0.0,0.026
23.275844314391392,0.0,0.0279999999999999
21.997591495892394,0.0,0.017
18.873263367952894,0.0,0.015
12.821918570976198,0.0,0.026
11.187415308163098,0.0,0.0409999999999999
9.528705289198498,0.0,0.068
7.3259352219107985,0.0,0.111
5.071251659383299,0.0,0.163
4.304434473140399,0.0,0.204
4.304434473140399,0.0,0.236
4.304434473140399,0.0,0.266
5.377978518368499,0.0,0.297
7.4784051028278995,0.081,0.284
11.531947390868797,0.262,0.271
18.628801603393995,0.426,0.162
24.785935943617595,0.511,0.064
23.814013986680592,0.594,0.031
22.981212145293895,0.632,0.019
24.770042109534895,0.632,0.012
24.126878205639095,0.555,0.006
24.386797302675095,0.426,0.006
24.334847687907192,0.259,0.013
24.999266365570094,0.074,0.037
22.604622550962297,0.0,0.111
23.275844314391392,0.0,0.204
21.997591495892394,0.0,0.285
18.873263367952894,0.0,0.3339999999999999
12.821918570976198,0.0,0.348
11.187415308163098,0.0,0.332
9.528705289198498,0.0,0.331
7.3259352219107985,0.0,0.34
5.071251659383299,0.0,0.354
4.304434473140399,0.0,0.3779999999999999
4.304434473140399,0.0,0.413
4.304434473140399,0.0,0.447
5.377978518368499,0.0,0.466
7.4784051028278995,0.108,0.4379999999999999
11.531947390868797,0.313,0.476
18.628801603393995,0.485,0.382
24.785935943617595,0.624,0.22
23.814013986680592,0.6920000000000001,0.13
22.981212145293895,0.7070000000000001,0.092
24.770042109534895,0.6679999999999999,0.067
24.126878205639095,0.59,0.054
24.386797302675095,0.4629999999999999,0.057
24.334847687907192,0.286,0.068
24.999266365570094,0.084,0.087
22.604622550962297,0.0,0.172
23.275844314391392,0.0,0.286
21.997591495892394,0.0,0.351
18.873263367952894,0.0,0.382
12.821918570976198,0.0,0.4039999999999999
11.187415308163098,0.0,0.422
9.528705289198498,0.0,0.452
7.3259352219107985,0.0,0.487
5.071251659383299,0.0,0.518
4.304434473140399,0.0,0.539
4.304434473140399,0.0,0.526
4.304434473140399,0.0,0.507
5.377978518368499,0.0,0.51
7.4784051028278995,0.106,0.518
11.531947390868797,0.303,0.631
18.628801603393995,0.479,0.496
24.785935943617595,0.619,0.276
23.814013986680592,0.685,0.1169999999999999
22.981212145293895,0.6970000000000001,0.037
24.770042109534895,0.6609999999999999,0.01
24.126878205639095,0.5630000000000001,0.005
24.386797302675095,0.44,0.006
24.334847687907192,0.272,0.012
24.999266365570094,0.08,0.027
22.604622550962297,0.0,0.085
23.275844314391392,0.0,0.16
21.997591495892394,0.0,0.2189999999999999
18.873263367952894,0.0,0.258
12.821918570976198,0.0,0.295
11.187415308163098,0.0,0.3329999999999999
9.528705289198498,0.0,0.361
7.3259352219107985,0.0,0.375
5.071251659383299,0.0,0.4
4.304434473140399,0.0,0.411
4.304434473140399,0.0,0.4039999999999999
4.304434473140399,0.0,0.3979999999999999
5.377978518368499,0.0,0.3989999999999999
7.4784051028278995,0.109,0.358
11.531947390868797,0.319,0.3289999999999999
18.628801603393995,0.493,0.242
24.785935943617595,0.62,0.125
23.814013986680592,0.6859999999999999,0.078
22.981212145293895,0.7030000000000001,0.052
24.770042109534895,0.6609999999999999,0.034
24.126878205639095,0.583,0.023
24.386797302675095,0.4529999999999999,0.017
24.334847687907192,0.2739999999999999,0.018
24.999266365570094,0.076,0.0279999999999999
22.604622550962297,0.0,0.054
23.275844314391392,0.0,0.062
21.997591495892394,0.0,0.067
18.873263367952894,0.0,0.087
12.821918570976198,0.0,0.107
11.187415308163098,0.0,0.1369999999999999
9.528705289198498,0.0,0.209
7.3259352219107985,0.0,0.291
5.071251659383299,0.0,0.351
4.304434473140399,0.0,0.3979999999999999
4.304434473140399,0.0,0.45
4.304434473140399,0.0,0.472
5.377978518368499,0.0,0.489
7.4784051028278995,0.105,0.4589999999999999
11.531947390868797,0.314,0.531
18.628801603393995,0.49,0.357
24.785935943617595,0.638,0.144
23.814013986680592,0.7000000000000001,0.059
22.981212145293895,0.7140000000000001,0.034
24.770042109534895,0.675,0.0279999999999999
24.126878205639095,0.596,0.03
24.386797302675095,0.466,0.039
24.334847687907192,0.287,0.053
24.999266365570094,0.083,0.073
22.604622550962297,0.0,0.146
23.275844314391392,0.0,0.251
21.997591495892394,0.0,0.315
18.873263367952894,0.0,0.347
12.821918570976198,0.0,0.331
11.187415308163098,0.0,0.303
9.528705289198498,0.0,0.288
7.3259352219107985,0.0,0.289
5.071251659383299,0.0,0.292
4.304434473140399,0.0,0.299
4.304434473140399,0.0,0.331
4.304434473140399,0.0,0.358
5.377978518368499,0.0,0.374
7.4784051028278995,0.128,0.351
11.531947390868797,0.345,0.369
18.628801603393995,0.518,0.228
24.785935943617595,0.635,0.102
23.814013986680592,0.6990000000000001,0.066
22.981212145293895,0.7140000000000001,0.066
24.770042109534895,0.6759999999999999,0.077
24.126878205639095,0.599,0.087
24.386797302675095,0.472,0.093
24.334847687907192,0.286,0.1009999999999999
24.999266365570094,0.083,0.121
22.604622550962297,0.0,0.198
23.275844314391392,0.0,0.289
21.997591495892394,0.0,0.303
18.873263367952894,0.0,0.289
12.821918570976198,0.0,0.281
11.187415308163098,0.0,0.286
9.528705289198498,0.0,0.307
7.3259352219107985,0.0,0.337
5.071251659383299,0.0,0.371
4.304434473140399,0.0,0.406
4.304434473140399,0.0,0.433
4.304434473140399,0.0,0.449
5.377978518368499,0.0,0.4589999999999999
7.4784051028278995,0.131,0.417
11.531947390868797,0.35,0.492
18.628801603393995,0.523,0.386
24.785935943617595,0.6459999999999999,0.205
23.814013986680592,0.7070000000000001,0.121
22.981212145293895,0.72,0.085
24.770042109534895,0.682,0.064
24.126878205639095,0.599,0.06
24.386797302675095,0.461,0.073
24.334847687907192,0.276,0.103
24.999266365570094,0.079,0.145
22.604622550962297,0.0,0.249
23.275844314391392,0.0,0.385
21.997591495892394,0.0,0.4379999999999999
18.873263367952894,0.0,0.427
12.821918570976198,0.0,0.3829999999999999
11.187415308163098,0.0,0.349
9.528705289198498,0.0,0.327
7.3259352219107985,0.0,0.331
5.071251659383299,0.0,0.354
4.304434473140399,0.0,0.381
4.304434473140399,0.0,0.43
4.304434473140399,0.0,0.472
5.377978518368499,0.0,0.495
7.4784051028278995,0.147,0.4629999999999999
11.531947390868797,0.367,0.539
18.628801603393995,0.539,0.345
24.785935943617595,0.653,0.138
23.814013986680592,0.7140000000000001,0.06
22.981212145293895,0.727,0.0289999999999999
24.770042109534895,0.6930000000000001,0.017
24.126878205639095,0.615,0.013
24.386797302675095,0.488,0.0139999999999999
24.334847687907192,0.293,0.021
24.999266365570094,0.088,0.039
22.604622550962297,0.0,0.109
23.275844314391392,0.0,0.209
21.997591495892394,0.0,0.268
18.873263367952894,0.0,0.291
12.821918570976198,0.0,0.304
11.187415308163098,0.0,0.3229999999999999
9.528705289198498,0.0,0.348
7.3259352219107985,0.0,0.396
5.071251659383299,0.0,0.452
4.304434473140399,0.0,0.511
4.304434473140399,0.0,0.544
4.304434473140399,0.0,0.556
5.377978518368499,0.0,0.5670000000000001
7.4784051028278995,0.11,0.544
11.531947390868797,0.316,0.59
18.628801603393995,0.496,0.495
24.785935943617595,0.631,0.309
23.814013986680592,0.6920000000000001,0.175
22.981212145293895,0.705,0.111
24.770042109534895,0.67,0.083
24.126878205639095,0.59,0.071
24.386797302675095,0.4589999999999999,0.069
24.334847687907192,0.28,0.08
24.999266365570094,0.081,0.1119999999999999
22.604622550962297,0.0,0.208
23.275844314391392,0.0,0.318
21.997591495892394,0.0,0.364
18.873263367952894,0.0,0.3929999999999999
12.821918570976198,0.0,0.426
11.187415308163098,0.0,0.451
9.528705289198498,0.0,0.486
7.3259352219107985,0.0,0.503
5.071251659383299,0.0,0.5640000000000001
4.304434473140399,0.0,0.585
4.304434473140399,0.0,0.5740000000000001
4.304434473140399,0.0,0.561
5.377978518368499,0.0,0.555
7.4784051028278995,0.115,0.544
11.531947390868797,0.324,0.5750000000000001
18.628801603393995,0.503,0.51
24.785935943617595,0.616,0.37
23.814013986680592,0.68,0.258
22.981212145293895,0.6980000000000001,0.213
24.770042109534895,0.657,0.1889999999999999
24.126878205639095,0.578,0.174
24.386797302675095,0.447,0.178
24.334847687907192,0.266,0.176
24.999266365570094,0.073,0.171
22.604622550962297,0.0,0.207
23.275844314391392,0.0,0.265
21.997591495892394,0.0,0.278
18.873263367952894,0.0,0.276
12.821918570976198,0.0,0.268
11.187415308163098,0.0,0.271
9.528705289198498,0.0,0.292
7.3259352219107985,0.0,0.312
5.071251659383299,0.0,0.325
4.304434473140399,0.0,0.351
4.304434473140399,0.0,0.389
4.304434473140399,0.0,0.422
5.377978518368499,0.0,0.445
7.4784051028278995,0.098,0.441
11.531947390868797,0.301,0.49
18.628801603393995,0.479,0.379
24.785935943617595,0.634,0.1969999999999999
23.814013986680592,0.6980000000000001,0.086
22.981212145293895,0.715,0.049
24.770042109534895,0.68,0.035
24.126878205639095,0.604,0.027
24.386797302675095,0.477,0.021
24.334847687907192,0.3,0.02
24.999266365570094,0.093,0.027
22.604622550962297,0.0,0.083
23.275844314391392,0.0,0.184
21.997591495892394,0.0,0.2739999999999999
18.873263367952894,0.0,0.326
12.821918570976198,0.0,0.341
11.187415308163098,0.0,0.308
9.528705289198498,0.0,0.312
7.3259352219107985,0.0,0.322
